"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"19037",1388,1236,61,"Chickasaw","IA"
"27005",1824,1568,842,"Becker","MN"
"29085",NA,NA,NA,"Hickory","MO"
"27061",1729,1502,1135,"Itasca","MN"
"36037",1235,977,1052,"Genesee","NY"
"31143",1947,1799,56,"Polk","NE"
"40097",1967,1733,496,"Mayes","OK"
"46025",NA,NA,NA,"Clark","SD"
"48499",1915,1502,533,"Wood","TX"
"48393",NA,NA,NA,"Roberts","TX"
"54105",NA,NA,NA,"Wirt","WV"
"72061",NA,NA,NA,"Guaynabo",NA
"18095",1350,1164,2483,"Madison","IN"
"01059",1723,1560,295,"Franklin","AL"
"06075",2603,1642,2049,"San Francisco","CA"
"13047",1430,1252,2452,"Catoosa","GA"
"19191",1579,1413,103,"Winneshiek","IA"
"28093",2000,1754,593,"Marshall","MS"
"28087",1820,1642,1059,"Lowndes","MS"
"29181",NA,NA,NA,"Ripley","MO"
"36115",1268,1041,1146,"Washington","NY"
"46027",1819,1614,278,"Clay","SD"
"53071",1206,960,1532,"Walla Walla","WA"
"08087",2264,2085,648,"Morgan","CO"
"17053",1375,1168,114,"Ford","IL"
"19103",1566,1345,1462,"Johnson","IA"
"20015",2265,2033,2209,"Butler","KS"
"21149",1401,1357,77,"McLean","KY"
"22043",986,728,160,"Grant","LA"
"28137",1916,1656,572,"Tate","MS"
"28017",1968,1704,39,"Chickasaw","MS"
"36099",1234,976,329,"Seneca","NY"
"28029",2329,2090,231,"Copiah","MS"
"42075",970,780,3279,"Lebanon","PA"
"48353",2028,1670,153,"Nolan","TX"
"51775",1082,861,1449,"Salem","VA"
"54031",1310,1072,93,"Hardy","WV"
"01029",1571,1388,165,"Cleburne","AL"
"55077",1273,1008,155,"Marquette","WI"
"35015",2177,1948,1907,"Eddy","NM"
"19069",1325,1196,89,"Franklin","IA"
"28111",2438,2250,91,"Perry","MS"
"21207",1490,1306,154,"Russell","KY"
"24047",1760,1455,1897,"Worcester","MD"
"47081",1659,1453,357,"Hickman","TN"
"48217",2141,1766,482,"Hill","TX"
"42045",1817,1512,17928,"Delaware","PA"
"48129",NA,NA,NA,"Donley","TX"
"51135",1352,1187,269,"Nottoway","VA"
"13055",1571,1376,302,"Chattooga","GA"
"19109",1335,1214,139,"Kossuth","IA"
"27027",1547,1380,1825,"Clay","MN"
"36009",1149,931,788,"Cattaraugus","NY"
"06087",2046,1291,4086,"Santa Cruz","CA"
"24015",1453,1201,3829,"Cecil","MD"
"26021",1902,1629,2319,"Berrien","MI"
"28003",2137,1786,305,"Alcorn","MS"
"29145",1649,1479,1487,"Newton","MO"
"48215",1614,1280,8944,"Hidalgo","TX"
"48403",NA,NA,NA,"Sabine","TX"
"01009",1673,1520,1167,"Blount","AL"
"08013",2319,1996,8506,"Boulder","CO"
"13247",1922,1649,3256,"Rockdale","GA"
"17027",1621,1351,426,"Clinton","IL"
"18055",1620,1461,319,"Greene","IN"
"20027",NA,NA,NA,"Clay","KS"
"21073",1535,1287,1100,"Franklin","KY"
"28133",2468,2153,107,"Sunflower","MS"
"31149",NA,NA,NA,"Rock","NE"
"45087",1256,1057,292,"Union","SC"
"47113",1653,1414,2182,"Madison","TN"
"51740",1596,1333,4077,"Portsmouth","VA"
"72101",NA,NA,NA,"Morovis",NA
"51810",1911,1566,21540,"Virginia Beach","VA"
"55049",1428,1146,296,"Iowa","WI"
"17055",1561,1360,321,"Franklin","IL"
"19171",1443,1225,235,"Tama","IA"
"19101",1753,1375,141,"Jefferson","IA"
"20107",NA,NA,NA,"Linn","KS"
"37083",1224,1091,760,"Halifax","NC"
"21155",1514,1357,245,"Marion","KY"
"38069",1204,1052,42,"Pierce","ND"
"17187",1273,1056,158,"Warren","IL"
"46123",1676,1548,42,"Tripp","SD"
"72153",NA,NA,NA,"Yauco",NA
"42131",1518,1044,448,"Wyoming","PA"
"05021",1527,1462,112,"Clay","AR"
"12047",1696,1549,64,"Hamilton","FL"
"18043",1544,1290,2400,"Floyd","IN"
"26057",2202,2029,359,"Gratiot","MI"
"19137",1789,1496,165,"Montgomery","IA"
"27151",1552,1407,226,"Swift","MN"
"27127",1665,1432,188,"Redwood","MN"
"20023",NA,NA,NA,"Cheyenne","KS"
"21087",1673,1476,59,"Green","KY"
"17041",1578,1170,183,"Douglas","IL"
"17095",1262,1055,989,"Knox","IL"
"51590",1095,903,1229,"Danville","VA"
"55065",1411,1209,110,"Lafayette","WI"
"48195",NA,NA,NA,"Hansford","TX"
"48437",1690,1483,54,"Swisher","TX"
"08095",2472,2183,76,"Phillips","CO"
"17067",1490,1407,116,"Hancock","IL"
"26101",1701,1408,276,"Manistee","MI"
"30075",NA,NA,NA,"Powder River","MT"
"31127",1999,1821,127,"Nemaha","NE"
"28059",2727,2464,3023,"Jackson","MS"
"48483",NA,NA,NA,"Wheeler","TX"
"46101",1926,1666,86,"Moody","SD"
"45083",1338,1137,9627,"Spartanburg","SC"
"04025",1140,936,6836,"Yavapai","AZ"
"13067",2243,1863,31221,"Cobb","GA"
"13043",1981,1584,141,"Candler","GA"
"31075",NA,NA,NA,"Grant","NE"
"19099",1395,1200,915,"Jasper","IA"
"21009",1613,1408,560,"Barren","KY"
"19175",1521,1288,184,"Union","IA"
"26143",1619,1436,485,"Roscommon","MI"
"29151",1673,1441,145,"Osage","MO"
"28085",2246,1959,328,"Lincoln","MS"
"39047",1287,1128,361,"Fayette","OH"
"47177",1461,1275,473,"Warren","TN"
"48227",1801,1438,441,"Howard","TX"
"48151",NA,NA,NA,"Fisher","TX"
"72005",NA,NA,NA,"Aguadilla",NA
"48357",1926,1770,98,"Ochiltree","TX"
"17115",1208,1040,1291,"Macon","IL"
"08025",NA,NA,NA,"Crowley","CO"
"19011",1369,1187,478,"Benton","IA"
"19065",1328,1153,140,"Fayette","IA"
"20133",NA,NA,NA,"Neosho","KS"
"27085",1791,1616,1357,"McLeod","MN"
"13021",1881,1642,4724,"Bibb","GA"
"38035",1575,1318,1519,"Grand Forks","ND"
"22001",2031,1783,625,"Acadia","LA"
"17117",1669,1522,421,"Macoupin","IL"
"47173",1382,1224,326,"Union","TN"
"48031",2085,1535,151,"Blanco","TX"
"48331",1745,1474,300,"Milam","TX"
"48067",1799,1317,302,"Cass","TX"
"08103",1175,1005,206,"Rio Blanco","CO"
"17111",1589,1312,9418,"McHenry","IL"
"20129",NA,NA,NA,"Morton","KS"
"26139",1594,1352,3949,"Ottawa","MI"
"35023",NA,NA,NA,"Hidalgo","NM"
"42085",955,784,1641,"Mercer","PA"
"13161",1690,1500,233,"Jeff Davis","GA"
"01013",1790,1676,201,"Butler","AL"
"05097",1601,1355,79,"Montgomery","AR"
"08014",2289,2001,2749,"Broomfield","CO"
"13269",1960,1723,102,"Taylor","GA"
"18181",1475,1205,529,"White","IN"
"20031",NA,NA,NA,"Coffey","KS"
"29175",1452,1287,335,"Randolph","MO"
"29187",1639,1462,912,"St. Francois","MO"
"27079",2126,1819,968,"Le Sueur","MN"
"28061",1756,1577,90,"Jasper","MS"
"42043",975,735,7111,"Dauphin","PA"
"46057",NA,NA,NA,"Hamlin","SD"
"47105",1400,1243,1382,"Loudon","TN"
"48297",2019,1660,131,"Live Oak","TX"
"51680",1006,811,2509,"Lynchburg","VA"
"55135",1112,933,642,"Waupaca","WI"
"54095",NA,NA,NA,"Tyler","WV"
"01093",1670,1506,318,"Marion","AL"
"55061",1140,938,286,"Kewaunee","WI"
"18137",1552,1416,291,"Ripley","IN"
"20115",NA,NA,NA,"Marion","KS"
"28101",2011,1732,184,"Newton","MS"
"13249",1694,1412,70,"Schley","GA"
"13201",1952,1754,65,"Miller","GA"
"38009",1737,1522,104,"Bottineau","ND"
"51610",3119,2389,785,"Falls Church","VA"
"48493",1998,1554,1190,"Wilson","TX"
"42097",927,729,1327,"Northumberland","PA"
"13179",1902,1650,2201,"Liberty","GA"
"22071",3739,3237,7174,"Orleans","LA"
"29199",NA,NA,NA,"Scotland","MO"
"31083",2121,2143,38,"Harlan","NE"
"36061",5277,3841,87,"New York","NY"
"37169",1126,947,1451,"Stokes","NC"
"38059",1796,1608,723,"Morton","ND"
"42105",975,792,131,"Potter","PA"
"05147",NA,NA,NA,"Woodruff","AR"
"08089",2001,1809,334,"Otero","CO"
"18131",1481,1312,120,"Pulaski","IN"
"19091",1392,1301,141,"Humboldt","IA"
"21239",1547,1293,824,"Woodford","KY"
"20189",NA,NA,NA,"Stevens","KS"
"29025",1748,1579,129,"Caldwell","MO"
"34013",2346,1778,13628,"Essex","NJ"
"31019",2205,2046,956,"Buffalo","NE"
"40037",2220,1989,1285,"Creek","OK"
"41003",1270,997,1838,"Benton","OR"
"46073",NA,NA,NA,"Jerauld","SD"
"47015",1655,1531,258,"Cannon","TN"
"48441",1874,1592,3508,"Taylor","TX"
"54093",NA,NA,NA,"Tucker","WV"
"50021",1397,1105,724,"Rutland","VT"
"72151",NA,NA,NA,"Yabucoa",NA
"01033",1533,1360,1344,"Colbert","AL"
"08083",1234,954,758,"Montezuma","CO"
"20097",NA,NA,NA,"Kiowa","KS"
"20209",1744,1552,4008,"Wyandotte","KS"
"21179",1772,1480,1249,"Nelson","KY"
"37103",1835,1699,218,"Jones","NC"
"16055",1169,907,6740,"Kootenai","ID"
"47043",1572,1359,1191,"Dickson","TN"
"48155",NA,NA,NA,"Foard","TX"
"27097",1843,1582,755,"Morrison","MN"
"51177",1467,1166,7093,"Spotsylvania","VA"
"37025",1375,1142,7978,"Cabarrus","NC"
"42113",1110,896,67,"Sullivan","PA"
"38045",NA,NA,NA,"LaMoure","ND"
"39083",1331,1106,967,"Knox","OH"
"42117",1064,795,350,"Tioga","PA"
"51183",1420,1205,256,"Sussex","VA"
"48179",2154,1842,295,"Gray","TX"
"37071",1195,983,7764,"Gaston","NC"
"31069",NA,NA,NA,"Garden","NE"
"48191",NA,NA,NA,"Hall","TX"
"31023",2105,1892,33,"Butler","NE"
"36111",1723,1358,3078,"Ulster","NY"
"51197",1223,1022,474,"Wythe","VA"
"38091",NA,NA,NA,"Steele","ND"
"05085",1864,1669,3308,"Lonoke","AR"
"05075",1370,1277,150,"Lawrence","AR"
"29161",1673,1479,737,"Phelps","MO"
"26071",1631,1438,130,"Iron","MI"
"27099",1640,1470,1375,"Mower","MN"
"36015",1156,916,1211,"Chemung","NY"
"37159",1228,1049,4103,"Rowan","NC"
"48243",NA,NA,NA,"Jeff Davis","TX"
"51520",1280,1080,353,"Bristol","VA"
"48261",NA,NA,NA,"Kenedy","TX"
"01045",1654,1516,1182,"Dale","AL"
"05101",NA,NA,NA,"Newton","AR"
"13193",1604,1432,76,"Macon","GA"
"31091",NA,NA,NA,"Hooker","NE"
"18143",1533,1417,278,"Scott","IN"
"19121",1780,1542,589,"Madison","IA"
"18079",1315,1127,414,"Jennings","IN"
"20135",NA,NA,NA,"Ness","KS"
"21189",NA,NA,NA,"Owsley","KY"
"19075",1366,1191,206,"Grundy","IA"
"27153",1601,1446,430,"Todd","MN"
"28153",1827,1789,130,"Wayne","MS"
"36123",1209,964,233,"Yates","NY"
"37109",1354,1131,2923,"Lincoln","NC"
"31115",NA,NA,NA,"Loup","NE"
"47119",1491,1305,3415,"Maury","TN"
"48103",1799,1730,33,"Crane","TX"
"48063",2029,1710,129,"Camp","TX"
"51037",1232,1103,150,"Charlotte","VA"
"72125",NA,NA,NA,"San Germán",NA
"54015",NA,NA,NA,"Clay","WV"
"18117",1532,1383,165,"Orange","IN"
"19049",1817,1456,3792,"Dallas","IA"
"19167",1457,1227,149,"Sioux","IA"
"12027",2180,1851,400,"DeSoto","FL"
"21201",NA,NA,NA,"Robertson","KY"
"21029",1634,1437,2556,"Bullitt","KY"
"13157",1765,1475,2642,"Jackson","GA"
"16021",1292,1086,456,"Boundary","ID"
"31071",NA,NA,NA,"Garfield","NE"
"45089",1818,1674,224,"Williamsburg","SC"
"55123",1463,1087,181,"Vernon","WI"
"45069",1273,1171,169,"Marlboro","SC"
"48111",2136,1913,86,"Dallam","TX"
"51670",1194,980,914,"Hopewell","VA"
"48055",1829,1531,540,"Caldwell","TX"
"41013",1110,845,523,"Crook","OR"
"29043",1761,1510,3320,"Christian","MO"
"27147",1713,1581,1538,"Steele","MN"
"55037",1632,1588,44,"Florence","WI"
"31185",1920,1697,234,"York","NE"
"17101",1651,1301,89,"Lawrence","IL"
"37187",1970,1765,105,"Washington","NC"
"17009",NA,NA,NA,"Brown","IL"
"08007",1524,1242,358,"Archuleta","CO"
"47189",1645,1406,4986,"Wilson","TN"
"46107",NA,NA,NA,"Potter","SD"
"55015",1063,883,857,"Calumet","WI"
"18091",1365,1171,2803,"LaPorte","IN"
"36067",1393,1058,9862,"Onondaga","NY"
"19193",1395,1210,2905,"Woodbury","IA"
"49053",1023,779,5249,"Washington","UT"
"21063",NA,NA,NA,"Elliott","KY"
"19147",1220,1121,111,"Palo Alto","IA"
"17167",1473,1255,2068,"Sangamon","IL"
"35031",1276,1114,325,"McKinley","NM"
"24013",1512,1264,9871,"Carroll","MD"
"37079",1640,1425,339,"Greene","NC"
"47065",1959,1637,13502,"Hamilton","TN"
"17127",1796,1569,110,"Massac","IL"
"47075",1615,1417,256,"Haywood","TN"
"19003",NA,NA,NA,"Adams","IA"
"54077",1369,1157,392,"Preston","WV"
"17165",1770,1659,163,"Saline","IL"
"17163",1851,1594,5957,"St. Clair","IL"
"19019",1388,1209,181,"Buchanan","IA"
"19023",1402,1205,189,"Butler","IA"
"19033",1373,1200,999,"Cerro Gordo","IA"
"21095",1504,1252,132,"Harlan","KY"
"19041",1597,1335,138,"Clay","IA"
"42057",1019,810,221,"Fulton","PA"
"20037",NA,NA,NA,"Crawford","KS"
"20073",NA,NA,NA,"Greenwood","KS"
"55131",1208,998,2769,"Washington","WI"
"53021",1599,972,2267,"Franklin","WA"
"42041",1062,830,8203,"Cumberland","PA"
"29059",1666,1517,312,"Dallas","MO"
"51133",1716,1516,352,"Northumberland","VA"
"21069",1434,1365,71,"Fleming","KY"
"21079",1491,1351,323,"Garrard","KY"
"31013",2323,2114,361,"Box Butte","NE"
"20057",2118,1903,648,"Ford","KS"
"17077",1973,1686,446,"Jackson","IL"
"12001",1545,1234,5566,"Alachua","FL"
"48177",1902,1376,166,"Gonzales","TX"
"18119",1714,1508,335,"Owen","IN"
"72067",NA,NA,NA,"Hormigueros",NA
"17025",1820,1410,57,"Clay","IL"
"18161",1481,1555,46,"Union","IN"
"42077",1199,931,9635,"Lehigh","PA"
"42083",982,793,311,"McKean","PA"
"29125",1725,1567,122,"Maries","MO"
"26039",1406,1260,201,"Crawford","MI"
"27161",1568,1402,628,"Waseca","MN"
"51683",2331,1931,1241,"Manassas","VA"
"31087",NA,NA,NA,"Hitchcock","NE"
"32011",NA,NA,NA,"Eureka","NV"
"36005",2694,2177,3640,"Bronx","NY"
"31085",NA,NA,NA,"Hayes","NE"
"27105",1655,1443,249,"Nobles","MN"
"39023",1181,1014,3070,"Clark","OH"
"35013",1328,1079,5315,"Doña Ana","NM"
"26161",2151,1676,6052,"Washtenaw","MI"
"31139",2029,1867,107,"Pierce","NE"
"26015",2526,2439,43,"Barry","MI"
"35021",NA,NA,NA,"Harding","NM"
"39065",1267,1127,295,"Hardin","OH"
"05029",1688,1454,300,"Conway","AR"
"01123",1675,1472,711,"Tallapoosa","AL"
"31165",NA,NA,NA,"Sioux","NE"
"55113",1409,1201,189,"Sawyer","WI"
"55125",1337,1129,292,"Vilas","WI"
"55141",1143,968,684,"Wood","WI"
"38093",1663,1431,295,"Stutsman","ND"
"38099",2118,1781,111,"Walsh","ND"
"39129",1410,1175,1115,"Pickaway","OH"
"39131",1511,1357,217,"Pike","OH"
"46017",NA,NA,NA,"Buffalo","SD"
"39057",1367,1161,3557,"Greene","OH"
"39049",1290,1060,23461,"Franklin","OH"
"29165",1968,1668,4200,"Platte","MO"
"48049",1878,1615,388,"Brown","TX"
"48135",1766,1390,2714,"Ector","TX"
"48235",NA,NA,NA,"Irion","TX"
"49041",1037,800,350,"Sevier","UT"
"51101",1429,1119,960,"King William","VA"
"53055",1602,1332,355,"San Juan","WA"
"13277",1572,1395,820,"Tift","GA"
"56041",1248,1043,829,"Uinta","WY"
"28067",1956,1758,636,"Jones","MS"
"13071",1559,1356,599,"Colquitt","GA"
"48435",NA,NA,NA,"Sutton","TX"
"55021",1396,1136,806,"Columbia","WI"
"55127",1328,1095,1798,"Walworth","WI"
"51820",1123,962,643,"Waynesboro","VA"
"32029",1398,959,161,"Storey","NV"
"72135",NA,NA,NA,"Toa Alta",NA
"72015",NA,NA,NA,"Arroyo",NA
"72137",NA,NA,NA,"Toa Baja",NA
"72149",NA,NA,NA,"Villalba",NA
"26027",1958,1606,799,"Cass","MI"
"12115",2147,1726,12866,"Sarasota","FL"
"20021",NA,NA,NA,"Cherokee","KS"
"45041",1664,1410,3883,"Florence","SC"
"27017",1681,1455,1133,"Carlton","MN"
"13075",1595,1368,316,"Cook","GA"
"13155",1866,1627,107,"Irwin","GA"
"48065",2257,1962,91,"Carson","TX"
"38027",NA,NA,NA,"Eddy","ND"
"20005",NA,NA,NA,"Atchison","KS"
"51600",1867,1564,835,"Fairfax","VA"
"51640",804,683,77,"Galax","VA"
"20013",NA,NA,NA,"Brown","KS"
"29205",NA,NA,NA,"Shelby","MO"
"51690",1066,877,344,"Martinsville","VA"
"19001",1441,1297,125,"Adair","IA"
"48221",2440,1975,1461,"Hood","TX"
"12015",2361,2035,6200,"Charlotte","FL"
"13077",1703,1466,6658,"Coweta","GA"
"17011",1319,1208,324,"Bureau","IL"
"39173",1397,1154,2350,"Wood","OH"
"48091",1773,1127,2975,"Comal","TX"
"48133",2297,1826,141,"Eastland","TX"
"48497",2543,2127,1739,"Wise","TX"
"17139",1344,1171,134,"Moultrie","IL"
"17029",1391,1166,384,"Coles","IL"
"19067",1362,1339,114,"Floyd","IA"
"20049",NA,NA,NA,"Elk","KS"
"19081",1368,1168,111,"Hancock","IA"
"26045",2160,1934,2148,"Eaton","MI"
"19085",1641,1480,322,"Harrison","IA"
"47159",1592,1405,262,"Smith","TN"
"48117",1848,1769,187,"Deaf Smith","TX"
"26067",1705,1402,902,"Ionia","MI"
"20205",NA,NA,NA,"Wilson","KS"
"20203",NA,NA,NA,"Wichita","KS"
"48125",NA,NA,NA,"Dickens","TX"
"49031",NA,NA,NA,"Piute","UT"
"26081",1388,1148,11001,"Kent","MI"
"37085",1476,1330,5200,"Harnett","NC"
"37183",1586,1348,51667,"Wake","NC"
"26107",NA,NA,NA,"Mecosta","MI"
"27159",1560,1400,195,"Wadena","MN"
"46037",NA,NA,NA,"Day","SD"
"21181",1456,1432,54,"Nicholas","KY"
"26123",1849,1607,560,"Newaygo","MI"
"21197",NA,NA,NA,"Powell","KY"
"47165",1742,1550,6742,"Sumner","TN"
"27051",1790,1509,107,"Grant","MN"
"17049",1547,1433,211,"Effingham","IL"
"17061",1562,1424,58,"Greene","IL"
"21013",1455,1208,65,"Bell","KY"
"27003",1880,1690,18370,"Anoka","MN"
"27015",1645,1441,491,"Brown","MN"
"42001",1005,755,3130,"Adams","PA"
"46013",1876,1602,884,"Brown","SD"
"46083",1885,1623,2335,"Lincoln","SD"
"40093",2452,2274,84,"Major","OK"
"46005",NA,NA,NA,"Beadle","SD"
"21033",1479,1302,150,"Caldwell","KY"
"47017",1599,1433,306,"Carroll","TN"
"46111",NA,NA,NA,"Sanborn","SD"
"42015",1007,784,673,"Bradford","PA"
"37087",1420,1178,1929,"Haywood","NC"
"48017",2338,2203,53,"Bailey","TX"
"46019",NA,NA,NA,"Butte","SD"
"47063",1198,1019,1513,"Hamblen","TN"
"48025",1904,1598,218,"Bee","TX"
"46059",NA,NA,NA,"Hand","SD"
"42029",1695,1207,18403,"Chester","PA"
"46099",1814,1576,6960,"Minnehaha","SD"
"49001",1033,811,99,"Beaver","UT"
"27073",1718,1606,105,"Lac qui Parle","MN"
"42037",987,771,891,"Columbia","PA"
"47101",1501,1379,270,"Lewis","TN"
"31033",2063,1830,309,"Cheyenne","NE"
"51003",1455,1172,4343,"Albemarle","VA"
"56003",1212,1125,144,"Big Horn","WY"
"55089",1376,1101,1749,"Ozaukee","WI"
"47161",1567,1393,296,"Stewart","TN"
"55099",1207,963,115,"Price","WI"
"45059",1343,1127,1190,"Laurens","SC"
"45063",1395,1174,10427,"Lexington","SC"
"56019",1563,1368,241,"Johnson","WY"
"55119",NA,NA,NA,"Taylor","WI"
"51089",1033,864,1219,"Henry","VA"
"44005",2492,2132,1457,"Newport","RI"
"48447",NA,NA,NA,"Throckmorton","TX"
"19107",1569,1262,54,"Keokuk","IA"
"17203",1439,1231,456,"Woodford","IL"
"13187",1764,1491,940,"Lumpkin","GA"
"39161",1202,1052,309,"Van Wert","OH"
"12043",2251,1894,159,"Glades","FL"
"12051",2469,2227,364,"Hendry","FL"
"48469",2193,1890,2109,"Victoria","TX"
"48481",2594,2284,451,"Wharton","TX"
"13219",1822,1574,2121,"Oconee","GA"
"13225",1677,1547,737,"Peach","GA"
"13237",2007,1620,545,"Putnam","GA"
"13165",1795,1780,41,"Jenkins","GA"
"48239",2361,2242,146,"Jackson","TX"
"24009",1761,1479,5170,"Calvert","MD"
"13245",1483,1295,6416,"Richmond","GA"
"13283",NA,NA,NA,"Treutlen","GA"
"13273",1927,1701,92,"Terrell","GA"
"13289",2023,1661,91,"Twiggs","GA"
"20077",2004,1842,61,"Harper","KS"
"05025",1597,1450,90,"Cleveland","AR"
"19017",1437,1231,279,"Bremer","IA"
"48219",2012,1778,351,"Hockley","TX"
"17153",NA,NA,NA,"Pulaski","IL"
"39003",1277,1097,886,"Allen","OH"
"40107",NA,NA,NA,"Okfuskee","OK"
"27165",1615,1416,167,"Watonwan","MN"
"27149",1759,1489,174,"Stevens","MN"
"39067",1266,1135,119,"Harrison","OH"
"28083",1834,1680,166,"Leflore","MS"
"29039",1656,1554,197,"Cedar","MO"
"31155",2359,1972,604,"Saunders","NE"
"31049",NA,NA,NA,"Deuel","NE"
"27141",2040,1848,4916,"Sherburne","MN"
"48345",NA,NA,NA,"Motley","TX"
"13307",NA,NA,NA,"Webster","GA"
"13311",1732,1525,738,"White","GA"
"41053",1306,1054,2536,"Polk","OR"
"13167",1587,1410,54,"Johnson","GA"
"55057",1314,1164,275,"Juneau","WI"
"55073",1115,913,1448,"Marathon","WI"
"55053",1279,1132,145,"Jackson","WI"
"72095",NA,NA,NA,"Maunabo",NA
"72009",NA,NA,NA,"Aibonito",NA
"55035",1156,969,1308,"Eau Claire","WI"
"18003",1171,1001,10095,"Allen","IN"
"20045",1923,1703,3036,"Douglas","KS"
"18033",1275,1125,1019,"DeKalb","IN"
"19087",1335,1152,184,"Henry","IA"
"18011",1867,1481,1681,"Boone","IN"
"18097",1496,1268,16726,"Marion","IN"
"19015",1572,1343,764,"Boone","IA"
"39091",1354,1181,676,"Logan","OH"
"29167",1662,1478,782,"Polk","MO"
"19115",1337,1225,93,"Louisa","IA"
"19173",1692,1385,57,"Taylor","IA"
"39029",1216,1036,1448,"Columbiana","OH"
"20065",NA,NA,NA,"Graham","KS"
"45091",1550,1252,11439,"York","SC"
"55019",1260,959,169,"Clark","WI"
"20123",NA,NA,NA,"Mitchell","KS"
"20157",NA,NA,NA,"Republic","KS"
"20201",NA,NA,NA,"Washington","KS"
"38007",NA,NA,NA,"Billings","ND"
"40149",2243,2225,106,"Washita","OK"
"40101",1811,1623,994,"Muskogee","OK"
"26035",1639,1399,376,"Clare","MI"
"01027",1736,1507,151,"Clay","AL"
"01037",1741,1457,107,"Coosa","AL"
"37161",1250,1049,1566,"Rutherford","NC"
"40039",2524,2274,601,"Custer","OK"
"05135",1553,1412,234,"Sharp","AR"
"37177",NA,NA,NA,"Tyrrell","NC"
"51035",921,772,577,"Carroll","VA"
"19051",1804,1580,105,"Davis","IA"
"01069",1686,1524,3101,"Houston","AL"
"13023",1899,1694,167,"Bleckley","GA"
"20121",2242,1961,1167,"Miami","KS"
"13285",1615,1381,1919,"Troup","GA"
"37131",1507,1341,174,"Northampton","NC"
"08121",NA,NA,NA,"Washington","CO"
"08077",1081,853,5809,"Mesa","CO"
"48309",1608,1298,4783,"McLennan","TX"
"39117",1552,1289,570,"Morrow","OH"
"20153",NA,NA,NA,"Rawlins","KS"
"17129",1795,1575,104,"Menard","IL"
"39121",1331,1189,74,"Noble","OH"
"20193",NA,NA,NA,"Thomas","KS"
"16057",1175,996,1005,"Latah","ID"
"48367",2584,2038,4674,"Parker","TX"
"39135",1285,1106,666,"Preble","OH"
"13059",1666,1429,3588,"Clarke","GA"
"19143",NA,NA,NA,"Osceola","IA"
"39139",1190,992,2223,"Richland","OH"
"48391",2786,2674,51,"Refugio","TX"
"17181",1981,1755,104,"Union","IL"
"48401",1436,1068,506,"Rusk","TX"
"19181",1656,1351,2245,"Warren","IA"
"19185",1523,1458,39,"Wayne","IA"
"31059",1921,1643,46,"Fillmore","NE"
"48223",2218,1669,388,"Hopkins","TX"
"48423",1887,1505,4422,"Smith","TX"
"48231",2357,1941,1791,"Hunt","TX"
"36105",1544,1193,1094,"Sullivan","NY"
"48313",2012,1639,116,"Madison","TX"
"51187",1466,1222,2463,"Warren","VA"
"36017",1341,1064,572,"Chenango","NY"
"48477",1834,1547,552,"Washington","TX"
"48291",2489,2080,1080,"Liberty","TX"
"01103",1612,1456,3708,"Morgan","AL"
"40147",1755,1495,1034,"Washington","OK"
"51079",1299,1067,888,"Greene","VA"
"42125",1102,863,4681,"Washington","PA"
