"FIPS","mean_premium","median_premium","n_obs","NAME","StateAbb"
"21215",1863,1575,704,"Spencer","KY"
"19037",1393,1132,58,"Chickasaw","IA"
"27005",1917,1618,807,"Becker","MN"
"29085",NA,NA,NA,"Hickory","MO"
"27061",1713,1471,1093,"Itasca","MN"
"36037",1258,944,862,"Genesee","NY"
"31143",1782,1587,59,"Polk","NE"
"40097",2015,1747,555,"Mayes","OK"
"46025",NA,NA,NA,"Clark","SD"
"48499",1908,1590,527,"Wood","TX"
"48393",NA,NA,NA,"Roberts","TX"
"54105",NA,NA,NA,"Wirt","WV"
"72061",NA,NA,NA,"Guaynabo",NA
"18095",1374,1184,2382,"Madison","IN"
"01059",1706,1502,327,"Franklin","AL"
"06075",3262,1673,4035,"San Francisco","CA"
"13047",1413,1247,2474,"Catoosa","GA"
"19191",1528,1287,96,"Winneshiek","IA"
"28093",2011,1812,642,"Marshall","MS"
"28087",1897,1696,1055,"Lowndes","MS"
"29181",NA,NA,NA,"Ripley","MO"
"36115",1443,1063,943,"Washington","NY"
"46027",1741,1581,254,"Clay","SD"
"53071",1311,1092,1412,"Walla Walla","WA"
"08087",2551,2296,659,"Morgan","CO"
"17053",1414,1166,121,"Ford","IL"
"19103",1551,1267,1180,"Johnson","IA"
"20015",2245,2059,2134,"Butler","KS"
"21149",1384,1328,78,"McLean","KY"
"22043",982,649,174,"Grant","LA"
"28137",1816,1610,581,"Tate","MS"
"28017",2075,1742,49,"Chickasaw","MS"
"36099",1244,926,256,"Seneca","NY"
"28029",2327,1959,242,"Copiah","MS"
"42075",1032,829,2274,"Lebanon","PA"
"48353",2070,1767,158,"Nolan","TX"
"51775",1116,895,1432,"Salem","VA"
"54031",1388,1071,97,"Hardy","WV"
"01029",1697,1515,172,"Cleburne","AL"
"55077",1422,1045,163,"Marquette","WI"
"35015",2188,1946,1943,"Eddy","NM"
"19069",1419,1127,70,"Franklin","IA"
"28111",2209,1986,102,"Perry","MS"
"21207",1463,1325,177,"Russell","KY"
"24047",1837,1466,1849,"Worcester","MD"
"47081",1583,1406,379,"Hickman","TN"
"48217",2015,1653,477,"Hill","TX"
"42045",1867,1511,12469,"Delaware","PA"
"48129",NA,NA,NA,"Donley","TX"
"51135",1310,1175,270,"Nottoway","VA"
"13055",1597,1427,310,"Chattooga","GA"
"19109",1294,1204,120,"Kossuth","IA"
"27027",1708,1551,1692,"Clay","MN"
"36009",1302,1046,596,"Cattaraugus","NY"
"06087",2267,1413,4874,"Santa Cruz","CA"
"24015",1491,1221,3741,"Cecil","MD"
"26021",1821,1483,2082,"Berrien","MI"
"28003",2237,1837,291,"Alcorn","MS"
"29145",1697,1506,1484,"Newton","MO"
"48215",1572,1262,8746,"Hidalgo","TX"
"48403",NA,NA,NA,"Sabine","TX"
"01009",1695,1527,1166,"Blount","AL"
"08013",2652,2294,8155,"Boulder","CO"
"13247",1915,1618,3259,"Rockdale","GA"
"17027",1688,1460,442,"Clinton","IL"
"18055",1686,1488,343,"Greene","IN"
"20027",NA,NA,NA,"Clay","KS"
"21073",1545,1308,1127,"Franklin","KY"
"28133",2261,2172,115,"Sunflower","MS"
"31149",NA,NA,NA,"Rock","NE"
"45087",1392,1104,287,"Union","SC"
"47113",1614,1384,2213,"Madison","TN"
"51740",1643,1367,4017,"Portsmouth","VA"
"72101",NA,NA,NA,"Morovis",NA
"51810",2009,1642,21857,"Virginia Beach","VA"
"55049",1479,1174,279,"Iowa","WI"
"17055",1653,1454,339,"Franklin","IL"
"19171",1377,1185,203,"Tama","IA"
"19101",1474,1281,109,"Jefferson","IA"
"20107",NA,NA,NA,"Linn","KS"
"37083",1240,1119,817,"Halifax","NC"
"21155",1463,1334,256,"Marion","KY"
"38069",1342,1174,35,"Pierce","ND"
"17187",1373,1125,139,"Warren","IL"
"46123",1686,1614,32,"Tripp","SD"
"72153",NA,NA,NA,"Yauco",NA
"42131",1336,915,336,"Wyoming","PA"
"05021",1557,1336,130,"Clay","AR"
"12047",1638,1461,80,"Hamilton","FL"
"18043",1583,1323,2267,"Floyd","IN"
"26057",2084,1944,274,"Gratiot","MI"
"19137",1647,1488,141,"Montgomery","IA"
"27151",1639,1458,211,"Swift","MN"
"27127",1604,1416,195,"Redwood","MN"
"20023",NA,NA,NA,"Cheyenne","KS"
"21087",1811,1427,64,"Green","KY"
"17041",1625,1261,177,"Douglas","IL"
"17095",1320,1093,922,"Knox","IL"
"51590",1058,885,1221,"Danville","VA"
"55065",1393,1170,111,"Lafayette","WI"
"48195",NA,NA,NA,"Hansford","TX"
"48437",1900,1601,60,"Swisher","TX"
"08095",2764,2413,80,"Phillips","CO"
"17067",1597,1472,113,"Hancock","IL"
"26101",1692,1439,231,"Manistee","MI"
"30075",NA,NA,NA,"Powder River","MT"
"31127",2007,1875,118,"Nemaha","NE"
"28059",2737,2462,3033,"Jackson","MS"
"48483",NA,NA,NA,"Wheeler","TX"
"46101",1863,1674,73,"Moody","SD"
"45083",1272,1048,9719,"Spartanburg","SC"
"04025",1218,954,6394,"Yavapai","AZ"
"13067",2154,1771,29056,"Cobb","GA"
"13043",1951,1581,133,"Candler","GA"
"31075",NA,NA,NA,"Grant","NE"
"19099",1458,1269,719,"Jasper","IA"
"21009",1578,1363,571,"Barren","KY"
"19175",1587,1442,152,"Union","IA"
"26143",1741,1498,401,"Roscommon","MI"
"29151",1639,1467,128,"Osage","MO"
"28085",2171,1979,373,"Lincoln","MS"
"39047",1282,1069,377,"Fayette","OH"
"47177",1521,1315,514,"Warren","TN"
"48227",1753,1439,458,"Howard","TX"
"48151",NA,NA,NA,"Fisher","TX"
"72005",NA,NA,NA,"Aguadilla",NA
"48357",1856,1590,96,"Ochiltree","TX"
"17115",1349,1171,1220,"Macon","IL"
"08025",NA,NA,NA,"Crowley","CO"
"19011",1405,1253,344,"Benton","IA"
"19065",1402,1275,122,"Fayette","IA"
"20133",NA,NA,NA,"Neosho","KS"
"27085",1947,1738,1254,"McLeod","MN"
"13021",1677,1423,4481,"Bibb","GA"
"38035",1603,1360,1483,"Grand Forks","ND"
"22001",2082,1757,658,"Acadia","LA"
"17117",1702,1496,391,"Macoupin","IL"
"47173",1362,1150,329,"Union","TN"
"48031",1948,1461,153,"Blanco","TX"
"48331",1823,1465,290,"Milam","TX"
"48067",1700,1209,297,"Cass","TX"
"08103",1219,942,219,"Rio Blanco","CO"
"17111",1823,1503,8760,"McHenry","IL"
"20129",NA,NA,NA,"Morton","KS"
"26139",1493,1195,3660,"Ottawa","MI"
"35023",NA,NA,NA,"Hidalgo","NM"
"42085",962,750,1204,"Mercer","PA"
"13161",1640,1523,230,"Jeff Davis","GA"
"01013",1750,1700,205,"Butler","AL"
"05097",1656,1465,87,"Montgomery","AR"
"08014",2389,2165,2526,"Broomfield","CO"
"13269",1937,1681,107,"Taylor","GA"
"18181",1422,1197,500,"White","IN"
"20031",NA,NA,NA,"Coffey","KS"
"29175",1509,1321,356,"Randolph","MO"
"29187",1713,1532,899,"St. Francois","MO"
"27079",1953,1716,893,"Le Sueur","MN"
"28061",1980,1749,101,"Jasper","MS"
"42043",1036,757,5175,"Dauphin","PA"
"46057",NA,NA,NA,"Hamlin","SD"
"47105",1413,1226,1416,"Loudon","TN"
"48297",2146,1649,120,"Live Oak","TX"
"51680",1109,879,2501,"Lynchburg","VA"
"55135",1174,950,682,"Waupaca","WI"
"54095",NA,NA,NA,"Tyler","WV"
"01093",1666,1538,323,"Marion","AL"
"55061",1176,940,270,"Kewaunee","WI"
"18137",1635,1397,283,"Ripley","IN"
"20115",NA,NA,NA,"Marion","KS"
"28101",2094,1731,214,"Newton","MS"
"13249",1749,1535,75,"Schley","GA"
"13201",2537,1850,66,"Miller","GA"
"38009",1877,1567,96,"Bottineau","ND"
"51610",3564,2219,733,"Falls Church","VA"
"48493",1816,1474,1127,"Wilson","TX"
"42097",939,719,953,"Northumberland","PA"
"13179",1944,1714,2202,"Liberty","GA"
"22071",3959,3380,7311,"Orleans","LA"
"29199",NA,NA,NA,"Scotland","MO"
"31083",2148,2238,36,"Harlan","NE"
"36061",7151,4173,100,"New York","NY"
"37169",1134,936,1485,"Stokes","NC"
"38059",1708,1481,679,"Morton","ND"
"42105",1023,846,103,"Potter","PA"
"05147",NA,NA,NA,"Woodruff","AR"
"08089",2180,1982,335,"Otero","CO"
"18131",1575,1424,123,"Pulaski","IN"
"19091",1537,1444,122,"Humboldt","IA"
"21239",1538,1302,850,"Woodford","KY"
"20189",NA,NA,NA,"Stevens","KS"
"29025",1854,1700,161,"Caldwell","MO"
"34013",2545,1901,13373,"Essex","NJ"
"31019",2304,2088,902,"Buffalo","NE"
"40037",2273,1987,1329,"Creek","OK"
"41003",1217,864,1896,"Benton","OR"
"46073",NA,NA,NA,"Jerauld","SD"
"47015",1685,1538,279,"Cannon","TN"
"48441",1887,1550,3374,"Taylor","TX"
"54093",NA,NA,NA,"Tucker","WV"
"50021",1619,1297,511,"Rutland","VT"
"72151",NA,NA,NA,"Yabucoa",NA
"01033",1583,1394,1328,"Colbert","AL"
"08083",1231,924,774,"Montezuma","CO"
"20097",NA,NA,NA,"Kiowa","KS"
"20209",1778,1613,3962,"Wyandotte","KS"
"21179",1766,1439,1291,"Nelson","KY"
"37103",2002,1811,227,"Jones","NC"
"16055",1218,937,6464,"Kootenai","ID"
"47043",1674,1449,1341,"Dickson","TN"
"48155",NA,NA,NA,"Foard","TX"
"27097",1743,1520,735,"Morrison","MN"
"51177",1495,1188,6812,"Spotsylvania","VA"
"37025",1394,1146,8597,"Cabarrus","NC"
"42113",1066,897,44,"Sullivan","PA"
"38045",NA,NA,NA,"LaMoure","ND"
"39083",1325,1109,963,"Knox","OH"
"42117",1089,791,249,"Tioga","PA"
"51183",1436,1202,256,"Sussex","VA"
"48179",2006,1761,307,"Gray","TX"
"37071",1431,1188,8643,"Gaston","NC"
"31069",NA,NA,NA,"Garden","NE"
"48191",NA,NA,NA,"Hall","TX"
"31023",1888,1630,35,"Butler","NE"
"36111",1716,1323,2576,"Ulster","NY"
"51197",1117,957,483,"Wythe","VA"
"38091",NA,NA,NA,"Steele","ND"
"05085",1844,1612,3039,"Lonoke","AR"
"05075",1394,1221,159,"Lawrence","AR"
"29161",1729,1551,720,"Phelps","MO"
"26071",1479,1135,107,"Iron","MI"
"27099",1737,1546,1303,"Mower","MN"
"36015",1416,1090,914,"Chemung","NY"
"37159",1354,1161,4553,"Rowan","NC"
"48243",NA,NA,NA,"Jeff Davis","TX"
"51520",1226,1081,350,"Bristol","VA"
"48261",NA,NA,NA,"Kenedy","TX"
"01045",1851,1660,1191,"Dale","AL"
"05101",NA,NA,NA,"Newton","AR"
"13193",1716,1598,88,"Macon","GA"
"31091",NA,NA,NA,"Hooker","NE"
"18143",1625,1394,300,"Scott","IN"
"19121",1679,1391,456,"Madison","IA"
"18079",1317,1131,375,"Jennings","IN"
"20135",NA,NA,NA,"Ness","KS"
"21189",NA,NA,NA,"Owsley","KY"
"19075",1386,1202,202,"Grundy","IA"
"27153",1599,1447,426,"Todd","MN"
"28153",2041,1916,119,"Wayne","MS"
"36123",1137,919,193,"Yates","NY"
"37109",1519,1259,3413,"Lincoln","NC"
"31115",NA,NA,NA,"Loup","NE"
"47119",1511,1277,3300,"Maury","TN"
"48103",1679,1472,31,"Crane","TX"
"48063",1762,1355,127,"Camp","TX"
"51037",1386,1029,166,"Charlotte","VA"
"72125",NA,NA,NA,"San Germán",NA
"54015",NA,NA,NA,"Clay","WV"
"18117",1569,1477,159,"Orange","IN"
"19049",1695,1387,2474,"Dallas","IA"
"19167",1638,1372,121,"Sioux","IA"
"12027",2091,1851,401,"DeSoto","FL"
"21201",NA,NA,NA,"Robertson","KY"
"21029",1747,1518,2615,"Bullitt","KY"
"13157",1683,1420,2618,"Jackson","GA"
"16021",1410,1155,449,"Boundary","ID"
"31071",NA,NA,NA,"Garfield","NE"
"45089",1696,1566,245,"Williamsburg","SC"
"55123",1522,1231,193,"Vernon","WI"
"45069",1442,1332,184,"Marlboro","SC"
"48111",2158,1927,85,"Dallam","TX"
"51670",1194,977,891,"Hopewell","VA"
"48055",1856,1345,502,"Caldwell","TX"
"41013",1174,860,549,"Crook","OR"
"29043",1857,1595,3628,"Christian","MO"
"27147",1859,1711,1414,"Steele","MN"
"55037",1709,1473,49,"Florence","WI"
"31185",1991,1783,230,"York","NE"
"17101",1539,1426,77,"Lawrence","IL"
"37187",2146,1973,116,"Washington","NC"
"17009",NA,NA,NA,"Brown","IL"
"08007",1516,1237,359,"Archuleta","CO"
"47189",1672,1406,5077,"Wilson","TN"
"46107",NA,NA,NA,"Potter","SD"
"55015",1223,1003,865,"Calumet","WI"
"18091",1400,1199,2601,"LaPorte","IN"
"36067",1393,1011,8882,"Onondaga","NY"
"19193",1413,1253,1980,"Woodbury","IA"
"49053",1058,787,4829,"Washington","UT"
"21063",NA,NA,NA,"Elliott","KY"
"19147",1311,1253,86,"Palo Alto","IA"
"17167",1546,1351,1808,"Sangamon","IL"
"35031",1321,1129,342,"McKinley","NM"
"24013",1600,1306,9912,"Carroll","MD"
"37079",1679,1401,359,"Greene","NC"
"47065",1970,1637,13503,"Hamilton","TN"
"17127",1670,1492,109,"Massac","IL"
"47075",1593,1446,258,"Haywood","TN"
"19003",NA,NA,NA,"Adams","IA"
"54077",1391,1156,377,"Preston","WV"
"17165",1721,1549,138,"Saline","IL"
"17163",1943,1682,5590,"St. Clair","IL"
"19019",1418,1260,142,"Buchanan","IA"
"19023",1466,1227,173,"Butler","IA"
"19033",1295,1131,804,"Cerro Gordo","IA"
"21095",1625,1346,130,"Harlan","KY"
"19041",1532,1193,134,"Clay","IA"
"42057",979,695,171,"Fulton","PA"
"20037",NA,NA,NA,"Crawford","KS"
"20073",NA,NA,NA,"Greenwood","KS"
"55131",1239,1008,2885,"Washington","WI"
"53021",1165,948,2077,"Franklin","WA"
"42041",1129,875,5881,"Cumberland","PA"
"29059",1624,1521,347,"Dallas","MO"
"51133",1811,1624,353,"Northumberland","VA"
"21069",1366,1196,81,"Fleming","KY"
"21079",1488,1325,336,"Garrard","KY"
"31013",2278,2026,339,"Box Butte","NE"
"20057",2049,1872,634,"Ford","KS"
"17077",2020,1766,424,"Jackson","IL"
"12001",1685,1334,5839,"Alachua","FL"
"48177",1649,1257,149,"Gonzales","TX"
"18119",1709,1537,315,"Owen","IN"
"72067",NA,NA,NA,"Hormigueros",NA
"17025",1705,1300,58,"Clay","IL"
"18161",1509,1309,49,"Union","IN"
"42077",1289,957,6964,"Lehigh","PA"
"42083",1023,798,216,"McKean","PA"
"29125",1800,1584,109,"Maries","MO"
"26039",1494,1363,192,"Crawford","MI"
"27161",1713,1539,569,"Waseca","MN"
"51683",1579,1221,1511,"Manassas","VA"
"31087",NA,NA,NA,"Hitchcock","NE"
"32011",NA,NA,NA,"Eureka","NV"
"36005",2757,2167,3241,"Bronx","NY"
"31085",NA,NA,NA,"Hayes","NE"
"27105",1794,1633,225,"Nobles","MN"
"39023",1263,1073,2958,"Clark","OH"
"35013",1311,1050,5664,"Doña Ana","NM"
"26161",2404,1932,7010,"Washtenaw","MI"
"31139",2074,1872,101,"Pierce","NE"
"26015",2368,2234,35,"Barry","MI"
"35021",NA,NA,NA,"Harding","NM"
"39065",1305,1187,296,"Hardin","OH"
"05029",1609,1443,302,"Conway","AR"
"01123",1856,1520,706,"Tallapoosa","AL"
"31165",NA,NA,NA,"Sioux","NE"
"55113",1428,1181,184,"Sawyer","WI"
"55125",1344,1101,347,"Vilas","WI"
"55141",1179,1014,717,"Wood","WI"
"38093",1686,1495,268,"Stutsman","ND"
"38099",2175,1857,114,"Walsh","ND"
"39129",1410,1164,1150,"Pickaway","OH"
"39131",1532,1372,231,"Pike","OH"
"46017",NA,NA,NA,"Buffalo","SD"
"39057",1489,1240,3502,"Greene","OH"
"39049",1267,1043,22842,"Franklin","OH"
"29165",2147,1882,4217,"Platte","MO"
"48049",1996,1726,397,"Brown","TX"
"48135",1674,1269,2540,"Ector","TX"
"48235",NA,NA,NA,"Irion","TX"
"49041",1012,793,300,"Sevier","UT"
"51101",1416,1108,958,"King William","VA"
"53055",1918,1467,319,"San Juan","WA"
"13277",1594,1402,900,"Tift","GA"
"56041",1282,1037,690,"Uinta","WY"
"28067",1911,1702,671,"Jones","MS"
"13071",1557,1367,651,"Colquitt","GA"
"48435",NA,NA,NA,"Sutton","TX"
"55021",1499,1240,818,"Columbia","WI"
"55127",1448,1157,1840,"Walworth","WI"
"51820",1055,882,810,"Waynesboro","VA"
"32029",1352,916,163,"Storey","NV"
"72135",NA,NA,NA,"Toa Alta",NA
"72015",NA,NA,NA,"Arroyo",NA
"72137",NA,NA,NA,"Toa Baja",NA
"72149",NA,NA,NA,"Villalba",NA
"26027",2055,1759,664,"Cass","MI"
"12115",2250,1769,13208,"Sarasota","FL"
"20021",NA,NA,NA,"Cherokee","KS"
"45041",1652,1407,3855,"Florence","SC"
"27017",1742,1534,1101,"Carlton","MN"
"13075",1670,1446,319,"Cook","GA"
"13155",1878,1776,96,"Irwin","GA"
"48065",2216,1767,97,"Carson","TX"
"38027",NA,NA,NA,"Eddy","ND"
"20005",NA,NA,NA,"Atchison","KS"
"51600",1864,1413,846,"Fairfax","VA"
"51640",913,783,83,"Galax","VA"
"20013",NA,NA,NA,"Brown","KS"
"29205",NA,NA,NA,"Shelby","MO"
"51690",1122,955,322,"Martinsville","VA"
"19001",1500,1336,105,"Adair","IA"
"48221",2499,2031,1469,"Hood","TX"
"12015",2440,2092,6403,"Charlotte","FL"
"13077",1635,1387,6594,"Coweta","GA"
"17011",1447,1306,295,"Bureau","IL"
"39173",1409,1193,2285,"Wood","OH"
"48091",1846,1250,3166,"Comal","TX"
"48133",2341,1925,138,"Eastland","TX"
"48497",2465,1992,1750,"Wise","TX"
"17139",1451,1357,133,"Moultrie","IL"
"17029",1410,1201,382,"Coles","IL"
"19067",1320,1295,93,"Floyd","IA"
"20049",NA,NA,NA,"Elk","KS"
"19081",1365,1173,105,"Hancock","IA"
"26045",2117,1812,1862,"Eaton","MI"
"19085",1702,1487,283,"Harrison","IA"
"47159",1656,1504,292,"Smith","TN"
"48117",2009,1892,185,"Deaf Smith","TX"
"26067",1817,1520,817,"Ionia","MI"
"20205",NA,NA,NA,"Wilson","KS"
"20203",NA,NA,NA,"Wichita","KS"
"48125",NA,NA,NA,"Dickens","TX"
"49031",NA,NA,NA,"Piute","UT"
"26081",1494,1183,9760,"Kent","MI"
"37085",1572,1425,5196,"Harnett","NC"
"37183",1700,1440,53697,"Wake","NC"
"26107",NA,NA,NA,"Mecosta","MI"
"27159",1569,1353,204,"Wadena","MN"
"46037",NA,NA,NA,"Day","SD"
"21181",1611,1474,64,"Nicholas","KY"
"26123",1994,1733,515,"Newaygo","MI"
"21197",NA,NA,NA,"Powell","KY"
"47165",1922,1679,6993,"Sumner","TN"
"27051",1754,1540,94,"Grant","MN"
"17049",1712,1378,184,"Effingham","IL"
"17061",1551,1471,52,"Greene","IL"
"21013",1415,1258,64,"Bell","KY"
"27003",2083,1888,17363,"Anoka","MN"
"27015",1731,1579,447,"Brown","MN"
"42001",1022,770,2430,"Adams","PA"
"46013",1711,1482,787,"Brown","SD"
"46083",1916,1631,2066,"Lincoln","SD"
"40093",2353,2106,94,"Major","OK"
"46005",NA,NA,NA,"Beadle","SD"
"21033",1672,1517,151,"Caldwell","KY"
"47017",1579,1429,336,"Carroll","TN"
"46111",NA,NA,NA,"Sanborn","SD"
"42015",1023,728,453,"Bradford","PA"
"37087",1429,1186,1967,"Haywood","NC"
"48017",2104,1930,43,"Bailey","TX"
"46019",NA,NA,NA,"Butte","SD"
"47063",1210,1015,1468,"Hamblen","TN"
"48025",2254,1834,222,"Bee","TX"
"46059",NA,NA,NA,"Hand","SD"
"42029",1751,1158,12545,"Chester","PA"
"46099",1666,1493,6119,"Minnehaha","SD"
"49001",1159,899,126,"Beaver","UT"
"27073",1798,1594,105,"Lac qui Parle","MN"
"42037",1095,821,670,"Columbia","PA"
"47101",1415,1300,248,"Lewis","TN"
"31033",1988,1751,294,"Cheyenne","NE"
"51003",1542,1219,4488,"Albemarle","VA"
"56003",1259,1041,135,"Big Horn","WY"
"55089",1412,1134,1779,"Ozaukee","WI"
"47161",1642,1492,312,"Stewart","TN"
"55099",1233,985,130,"Price","WI"
"45059",1336,1105,1237,"Laurens","SC"
"45063",1432,1174,10461,"Lexington","SC"
"56019",1582,1343,248,"Johnson","WY"
"55119",NA,NA,NA,"Taylor","WI"
"51089",1035,884,1186,"Henry","VA"
"44005",2703,2274,1315,"Newport","RI"
"48447",NA,NA,NA,"Throckmorton","TX"
"19107",1351,1292,60,"Keokuk","IA"
"17203",1529,1286,432,"Woodford","IL"
"13187",1816,1479,936,"Lumpkin","GA"
"39161",1226,1088,290,"Van Wert","OH"
"12043",2357,1889,178,"Glades","FL"
"12051",2357,2119,335,"Hendry","FL"
"48469",2045,1760,2000,"Victoria","TX"
"48481",2554,2139,462,"Wharton","TX"
"13219",1746,1537,2048,"Oconee","GA"
"13225",1706,1569,723,"Peach","GA"
"13237",1827,1568,564,"Putnam","GA"
"13165",2036,1938,40,"Jenkins","GA"
"48239",2091,2006,155,"Jackson","TX"
"24009",1842,1505,5175,"Calvert","MD"
"13245",1525,1322,6349,"Richmond","GA"
"13283",NA,NA,NA,"Treutlen","GA"
"13273",2007,1670,93,"Terrell","GA"
"13289",1969,1742,94,"Twiggs","GA"
"20077",2036,1823,62,"Harper","KS"
"05025",1638,1497,92,"Cleveland","AR"
"19017",1630,1397,226,"Bremer","IA"
"48219",2050,1753,340,"Hockley","TX"
"17153",NA,NA,NA,"Pulaski","IL"
"39003",1265,1115,855,"Allen","OH"
"40107",NA,NA,NA,"Okfuskee","OK"
"27165",1648,1440,156,"Watonwan","MN"
"27149",1799,1555,165,"Stevens","MN"
"39067",1352,1096,113,"Harrison","OH"
"28083",1975,1807,165,"Leflore","MS"
"29039",1619,1481,201,"Cedar","MO"
"31155",2403,1923,588,"Saunders","NE"
"31049",NA,NA,NA,"Deuel","NE"
"27141",2360,2148,4686,"Sherburne","MN"
"48345",NA,NA,NA,"Motley","TX"
"13307",NA,NA,NA,"Webster","GA"
"13311",1677,1432,749,"White","GA"
"41053",1048,785,2514,"Polk","OR"
"13167",1565,1434,56,"Johnson","GA"
"55057",1439,1157,289,"Juneau","WI"
"55073",1270,1013,1497,"Marathon","WI"
"55053",1524,1272,141,"Jackson","WI"
"72095",NA,NA,NA,"Maunabo",NA
"72009",NA,NA,NA,"Aibonito",NA
"55035",1162,962,1365,"Eau Claire","WI"
"18003",1176,1001,8849,"Allen","IN"
"20045",1962,1742,3176,"Douglas","KS"
"18033",1287,1127,855,"DeKalb","IN"
"19087",1365,1226,155,"Henry","IA"
"18011",1842,1473,1592,"Boone","IN"
"18097",1548,1305,15569,"Marion","IN"
"19015",1585,1342,596,"Boone","IA"
"39091",1439,1230,650,"Logan","OH"
"29167",1750,1534,823,"Polk","MO"
"19115",1597,1405,91,"Louisa","IA"
"19173",1928,1610,50,"Taylor","IA"
"39029",1221,1037,1409,"Columbiana","OH"
"20065",NA,NA,NA,"Graham","KS"
"45091",1486,1179,11290,"York","SC"
"55019",1370,1101,187,"Clark","WI"
"20123",NA,NA,NA,"Mitchell","KS"
"20157",NA,NA,NA,"Republic","KS"
"20201",NA,NA,NA,"Washington","KS"
"38007",NA,NA,NA,"Billings","ND"
"40149",2435,2290,118,"Washita","OK"
"40101",1814,1614,1075,"Muskogee","OK"
"26035",1632,1374,251,"Clare","MI"
"01027",1902,1669,168,"Clay","AL"
"01037",1752,1555,112,"Coosa","AL"
"37161",1346,1124,1603,"Rutherford","NC"
"40039",2549,2330,629,"Custer","OK"
"05135",1479,1357,247,"Sharp","AR"
"37177",NA,NA,NA,"Tyrrell","NC"
"51035",1075,824,598,"Carroll","VA"
"19051",1841,1556,72,"Davis","IA"
"01069",1837,1607,3103,"Houston","AL"
"13023",1996,1749,186,"Bleckley","GA"
"20121",2136,1921,1180,"Miami","KS"
"13285",1634,1434,1880,"Troup","GA"
"37131",1535,1375,171,"Northampton","NC"
"08121",NA,NA,NA,"Washington","CO"
"08077",1105,864,5450,"Mesa","CO"
"48309",1577,1250,4730,"McLennan","TX"
"39117",1510,1260,549,"Morrow","OH"
"20153",NA,NA,NA,"Rawlins","KS"
"17129",2087,1620,89,"Menard","IL"
"39121",1414,1308,83,"Noble","OH"
"20193",NA,NA,NA,"Thomas","KS"
"16057",1425,1218,997,"Latah","ID"
"48367",2669,2141,4791,"Parker","TX"
"39135",1321,1111,627,"Preble","OH"
"13059",1661,1442,3636,"Clarke","GA"
"19143",NA,NA,NA,"Osceola","IA"
"39139",1298,1083,2095,"Richland","OH"
"48391",2680,2283,58,"Refugio","TX"
"17181",2143,1780,101,"Union","IL"
"48401",1518,1163,493,"Rusk","TX"
"19181",1632,1363,1559,"Warren","IA"
"19185",1517,1475,39,"Wayne","IA"
"31059",2145,1938,45,"Fillmore","NE"
"48223",2043,1636,433,"Hopkins","TX"
"48423",1929,1540,4298,"Smith","TX"
"48231",2318,1986,1852,"Hunt","TX"
"36105",1549,1242,939,"Sullivan","NY"
"48313",1955,1622,112,"Madison","TX"
"51187",1463,1195,2441,"Warren","VA"
"36017",1326,1082,469,"Chenango","NY"
"48477",1912,1594,560,"Washington","TX"
"48291",2415,2042,1082,"Liberty","TX"
"01103",1636,1459,3564,"Morgan","AL"
"40147",1838,1608,1065,"Washington","OK"
"51079",1371,1085,912,"Greene","VA"
